customer_id,plan_type,device_brand,avg_data_usage_gb,pct_video_usage,avg_call_duration,sms_freq,monthly_spend,topup_freq,travel_score,complaint_count,target_offer,target_offer_encoded,customer_id_encoded,plan_type_encoded,device_brand_encoded,plan_type_Postpaid,plan_type_Prepaid,device_brand_Apple,device_brand_Huawei,device_brand_Oppo,device_brand_Realme,device_brand_Samsung,device_brand_Vivo,device_brand_Xiaomi
C00110,1,0,0.0420620671967171,0.7434720958461452,0.5605187319884727,0.2222222222222222,0.12053571428571429,0.25,0.6303018574086711,0.2,Top-up Promo,7,109,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C00111,1,0,0.091048986919723,0.5445761647702412,0.3317723342939482,0.6666666666666666,0.21651785714285715,0.25,0.14639326608956818,0.2,General Offer,3,110,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C00112,1,1,0.250064119004873,0.2799435154185262,0.5922190201729106,0.6666666666666666,0.31696428571428575,0.41666666666666663,0.0396704383410425,0.2,General Offer,3,111,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C00113,0,5,0.17568607335214154,0.1366022419787676,0.3825648414985591,0.37037037037037035,0.24553571428571427,0.16666666666666666,0.34562154568739,0.0,General Offer,3,112,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C00114,0,0,0.3585534752500641,0.7490587662468979,0.29142651296829974,0.25925925925925924,0.41517857142857145,0.16666666666666666,0.41742429266086006,0.0,Data Booster,0,113,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C00115,0,5,0.1467042831495255,0.4653609192080173,0.2687319884726225,0.25925925925925924,0.2633928571428572,0.25,0.6746026452024895,0.0,General Offer,3,114,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C00116,0,6,0.4062580148756091,0.4237411180242558,0.41210374639769454,0.5555555555555556,0.47991071428571436,0.08333333333333333,0.5763140680091269,0.2,Device Upgrade Offer,1,115,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C00117,0,2,0.3085406514490895,0.5423971473276001,0.25360230547550433,0.4814814814814814,0.3348214285714286,0.08333333333333333,0.30214957903362455,0.0,Data Booster,0,116,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C00118,1,3,0.13259810207745573,0.4054603724701083,0.36059077809798273,0.6666666666666666,0.28125000000000006,0.16666666666666666,0.24563516694869875,0.4,Retention Offer,4,117,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C00119,0,3,0.25775839958963837,0.3469840688903098,0.021613832853025938,0.2962962962962963,0.2834821428571429,0.16666666666666666,0.164807165708128,0.0,General Offer,3,118,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C00120,1,2,0.43677866119517816,0.8432395165490528,0.271613832853026,0.40740740740740744,0.48437500000000006,0.08333333333333333,0.2823323758530519,0.2,Data Booster,0,119,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C00121,0,0,0.2162092844319056,0.6363083962777846,0.29827089337175794,0.2962962962962963,0.2723214285714286,0.25,0.18747307154079765,0.0,Data Booster,0,120,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C00122,0,0,0.056937676327263397,0.7322443758680929,0.5860951008645534,0.25925925925925924,0.18526785714285715,0.25,0.6353175604737724,0.0,General Offer,3,121,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C00123,1,6,0.07489099769171582,0.7162823983893936,0.42363112391930835,0.40740740740740744,0.15178571428571427,0.0,0.1467025929657914,0.0,General Offer,3,122,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C00124,1,1,0.26314439599897405,0.0034963716511058,0.38436599423631124,0.5925925925925926,0.38616071428571436,0.0,0.20444008746760273,0.0,General Offer,3,123,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C00125,1,1,0.04129263913824057,0.566414179328246,0.22730547550432278,0.25925925925925924,0.18526785714285715,0.08333333333333333,0.6235286070081543,0.0,General Offer,3,124,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C00126,1,1,0.25493716337522443,0.4998135898080481,0.8746397694524496,0.3333333333333333,0.2991071428571429,0.16666666666666666,0.4374792949061373,0.0,General Offer,3,125,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C00127,0,5,0.20107719928186712,0.2769345389503892,0.3631123919308358,0.4814814814814814,0.3236607142857143,0.16666666666666666,0.19204793643253873,0.0,Device Upgrade Offer,1,126,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C00128,0,1,0.08386765837394203,0.9882096162330904,0.5298991354466859,0.40740740740740744,0.24330357142857142,0.16666666666666666,0.052354900511700435,0.0,General Offer,3,127,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C00129,1,2,0.32700692485252625,0.4306659430587128,0.36455331412103753,0.14814814814814814,0.41071428571428575,0.41666666666666663,0.3124098687866104,0.0,Device Upgrade Offer,1,128,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C00130,1,3,0.015645037189022826,0.2968282808756242,0.4657780979827089,0.3333333333333333,0.13616071428571427,0.5,0.4355857147634413,0.2,General Offer,3,129,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C00131,1,3,0.29571685047448065,0.3725490347867713,0.1037463976945245,0.40740740740740744,0.37053571428571436,0.3333333333333333,0.3275221221046925,0.2,General Offer,3,130,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C00132,1,5,0.30623236727365993,0.5239346139090596,0.43047550432276666,0.4444444444444444,0.3973214285714286,0.25,0.192150357951724,0.0,Data Booster,0,131,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C00133,1,6,0.11618363682995637,0.489399935814981,0.3778818443804035,0.2962962962962963,0.1986607142857143,0.25,0.04740088360372937,0.0,General Offer,3,132,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C00134,1,2,0.06873557322390356,0.2947279325209336,0.38076368876080696,0.3333333333333333,0.13616071428571427,0.25,0.41261695668810816,0.0,General Offer,3,133,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C00135,0,3,0.026673506027186458,0.5680701565201677,0.5572766570605188,0.4444444444444444,0.16964285714285715,0.3333333333333333,0.20923456057894288,0.0,General Offer,3,134,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C00136,1,2,0.056168248268786865,0.4067071248186104,0.07420749279538903,0.40740740740740744,0.1875,0.16666666666666666,0.04523750429962922,0.0,General Offer,3,135,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C00137,1,3,0.0420620671967171,0.3497558915937721,0.2752161383285303,0.3333333333333333,0.13616071428571427,0.25,0.34196682499942815,0.2,General Offer,3,136,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C00138,0,4,0.15003847140292378,0.3583828403691604,0.36059077809798273,0.3333333333333333,0.23883928571428573,0.25,0.6344370122400889,0.2,General Offer,3,137,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C00139,1,6,0.23518850987432668,0.1668888297486079,0.3126801152737752,0.2962962962962963,0.3191964285714286,0.25,0.17672966208187058,0.0,Device Upgrade Offer,1,138,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C00140,0,6,0.047704539625545,0.2067140157880601,0.5576368876080692,0.4814814814814814,0.21875,0.41666666666666663,0.46159718700422775,0.0,General Offer,3,139,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C00141,0,4,0.21287509617850728,0.1893817264045602,0.5381844380403458,0.2222222222222222,0.24107142857142858,0.25,0.24047970776848482,0.6000000000000001,Retention Offer,4,140,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C00142,1,5,0.1013080276994101,0.0,0.32024495677233433,0.2962962962962963,0.20982142857142858,0.16666666666666666,0.24533237151804071,0.2,General Offer,3,141,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C00143,1,3,0.08848422672480122,0.4683966115935192,0.3973342939481268,0.4444444444444444,0.19642857142857142,0.3333333333333333,0.3996883583982167,0.4,Retention Offer,4,142,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C00144,1,3,0.27776352911002816,0.1964387121397129,0.2939481268011528,0.2222222222222222,0.39062500000000006,0.3333333333333333,0.3450795719116559,0.2,General Offer,3,143,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C00145,1,3,0.39958963836881245,0.3174311857145629,0.3681556195965418,0.37037037037037035,0.43750000000000006,0.08333333333333333,0.5109560984383916,0.2,General Offer,3,144,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C00146,1,1,0.20466786355475758,0.3396285562132382,0.5601585014409223,0.3333333333333333,0.27455357142857145,0.16666666666666666,0.3151457095156865,0.0,General Offer,3,145,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C00147,0,1,0.031033598358553474,0.2027123030761524,0.6685878962536024,0.40740740740740744,0.17410714285714285,0.25,0.39914063606798517,0.2,General Offer,3,146,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C00148,1,1,0.14978199538343162,0.3269684479498557,0.48919308357348706,0.6296296296296295,0.203125,0.16666666666666666,0.17904416647897858,0.0,General Offer,3,147,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C00149,1,1,0.06770966914593485,0.4159659917536333,0.3479827089337176,0.4444444444444444,0.20982142857142858,0.25,0.3654949827479446,0.0,General Offer,3,148,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C00150,1,1,0.4575532187740446,0.2609221354035935,0.6754322766570606,0.5185185185185185,0.47991071428571436,0.25,0.12641954457600296,0.0,General Offer,3,149,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C00151,0,4,0.2185175686073352,0.2167365056091435,0.4654178674351585,0.4814814814814814,0.27008928571428575,0.5833333333333333,0.49985717502733334,0.0,Device Upgrade Offer,1,150,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C00152,1,6,0.05770710438573992,0.2780181670439487,0.3119596541786744,0.5925925925925926,0.17410714285714285,0.25,0.2333377369442198,0.0,General Offer,3,151,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C00153,1,5,0.0977173634265196,0.5903224639098233,0.3357348703170029,0.2962962962962963,0.18526785714285715,0.08333333333333333,0.1477619801463454,0.0,General Offer,3,152,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C00154,1,2,0.1218261092587843,0.2864518314149209,0.2831412103746398,0.1111111111111111,0.22544642857142858,0.08333333333333333,0.13658620810800998,0.0,General Offer,3,153,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C00155,0,1,0.04334444729417799,0.4335709374205552,0.49351585014409227,0.40740740740740744,0.17633928571428573,0.16666666666666666,0.693235861190487,0.0,General Offer,3,154,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C00156,1,4,0.14003590664272889,0.2998659460730505,0.41678674351585016,0.4814814814814814,0.2834821428571429,0.25,0.3494208269732841,0.0,Device Upgrade Offer,1,155,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C00157,0,3,0.26801744036932545,0.3786989501634937,0.39877521613832856,0.5555555555555556,0.30133928571428575,0.3333333333333333,0.22957688080715458,0.2,General Offer,3,156,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C00158,0,5,0.020774557578866374,0.5695148035765387,0.25576368876080696,0.5555555555555556,0.12276785714285716,0.08333333333333333,0.22475527604986273,0.2,General Offer,3,157,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C00159,1,5,0.0841241343934342,0.2204473217672495,0.7164985590778098,0.5925925925925926,0.18526785714285715,0.41666666666666663,0.2587748979738536,0.4,Retention Offer,4,158,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C00160,0,5,0.32700692485252625,0.8456171218068764,0.33501440922190207,0.3333333333333333,0.4352678571428572,0.16666666666666666,0.41995459226813625,0.0,Data Booster,0,159,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C00161,1,4,0.4347268530392408,0.4714318062486478,0.5677233429394812,0.4814814814814814,0.48437500000000006,0.08333333333333333,0.3653115507665357,0.2,Device Upgrade Offer,1,160,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C00162,0,2,0.18209797383944598,0.4407876510253787,0.17939481268011528,0.4444444444444444,0.22098214285714285,0.5,0.24600704756189562,0.2,General Offer,3,161,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C00163,0,1,0.0523211079764042,0.1902237920618791,0.45677233429394815,0.25925925925925924,0.140625,0.25,0.13948086539421414,0.2,General Offer,3,162,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C00164,1,5,0.21415747627596818,0.5300553226906842,0.24747838616714696,0.18518518518518517,0.2566964285714286,0.25,0.24919846027528358,0.0,Data Booster,0,163,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C00165,1,4,0.2395486022056937,0.7327425512984725,0.4582132564841499,0.18518518518518517,0.30133928571428575,0.16666666666666666,0.4525395089015952,0.2,Data Booster,0,164,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C00166,0,3,0.14593485509104895,0.248902199289886,0.2154178674351585,0.37037037037037035,0.20982142857142858,0.08333333333333333,0.44741741248505423,0.0,General Offer,3,165,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C00167,1,6,0.08361118235444985,0.1992099199748198,0.14769452449567724,0.25925925925925924,0.15401785714285715,0.08333333333333333,0.09349709107459417,0.4,Retention Offer,4,166,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C00168,1,3,0.20364195947678887,0.4094013119745806,0.18731988472622477,0.6296296296296295,0.3147321428571429,0.41666666666666663,0.17730871250724295,0.0,General Offer,3,167,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C00169,1,4,0.11002821236214413,0.1979589833200307,0.07636887608069164,0.2222222222222222,0.14732142857142858,0.0,0.471885809226347,0.4,Retention Offer,4,168,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C00170,1,4,0.21595280841241338,0.3097538841605629,0.22982708933717577,0.40740740740740744,0.3236607142857143,0.25,0.2868037560761242,0.0,Device Upgrade Offer,1,169,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C00171,0,4,0.05257758399589638,0.5673116863111438,0.5054034582132565,0.6666666666666666,0.21651785714285715,0.25,0.18299372485964324,0.2,General Offer,3,170,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C00172,1,5,0.05719415234675557,0.7537481907117665,0.22334293948126802,0.2222222222222222,0.1875,0.3333333333333333,0.1587324281411608,0.0,General Offer,3,171,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C00173,1,4,0.20620671967171067,0.5761219594510756,0.24387608069164265,0.40740740740740744,0.2767857142857143,0.3333333333333333,0.35360013077227603,0.2,Data Booster,0,172,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C00174,1,6,0.05257758399589638,0.2279434074787712,0.4193083573487032,0.25925925925925924,0.18526785714285715,0.08333333333333333,0.4047406389050505,0.0,General Offer,3,173,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C00175,0,5,0.11567068479097203,0.3447513336683854,0.016210374639769452,0.5925925925925926,0.15625,0.25,0.099409142657024,0.0,General Offer,3,174,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C00176,1,3,0.10464221595280841,0.3301659919787731,0.48234870317002887,0.3333333333333333,0.1875,0.16666666666666666,0.2327895059603218,0.0,General Offer,3,175,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C00177,0,6,0.045139779430623236,0.4200125275987671,0.34762247838616717,0.6666666666666666,0.11830357142857144,0.25,0.3487615076860191,0.0,General Offer,3,176,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C00178,1,0,0.0682226211849192,0.5768113500631302,0.4369596541786744,0.40740740740740744,0.17633928571428573,0.41666666666666663,0.07942662489968624,0.2,General Offer,3,177,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C00179,0,3,0.013849705052577582,0.2398269626244834,0.34149855907780985,0.2962962962962963,0.10044642857142858,0.25,0.18356952008684943,0.2,General Offer,3,178,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C00180,1,4,0.1405488586817132,0.8376027018463866,0.31015850144092216,0.40740740740740744,0.18526785714285715,0.25,0.12873635294332567,0.0,Streaming Partner Pack,6,179,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C00181,1,1,0.04052321107976404,0.1918633928992705,0.524135446685879,0.5185185185185185,0.10937500000000001,0.25,0.7538499943295187,0.0,Top-up Promo,7,180,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C00182,1,1,0.06360605283406,0.2338779683718465,0.35482708933717577,0.2962962962962963,0.11607142857142859,0.16666666666666666,0.18946511787702716,0.8,Retention Offer,4,181,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C00183,0,5,0.18004616568350856,0.2399343485781075,0.4701008645533142,0.2222222222222222,0.21205357142857142,0.25,0.2919278742070906,0.2,General Offer,3,182,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C00184,0,1,0.3326493972813542,0.8920288417131026,0.5403458213256485,0.4444444444444444,0.39955357142857145,0.3333333333333333,0.5669893190131778,0.0,Data Booster,0,183,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C00185,1,3,0.09566555527058218,0.7268140670196646,0.1451729106628242,0.5185185185185185,0.22544642857142858,0.5833333333333333,0.3808604312250834,0.0,General Offer,3,184,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C00186,0,5,0.055398820210310326,0.2369724389667205,0.2345100864553314,0.3333333333333333,0.18080357142857142,0.16666666666666666,0.3443226939221182,0.0,General Offer,3,185,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C00187,0,3,0.08566299051038727,0.3078515088588097,0.21037463976945242,0.37037037037037035,0.13169642857142858,0.16666666666666666,0.4675854471590373,0.0,General Offer,3,186,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C00188,1,4,0.03847140292382662,0.3809354006002113,0.29755043227665706,0.18518518518518517,0.1049107142857143,0.25,0.4844964947445913,0.0,Top-up Promo,7,187,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C00189,1,2,0.20184662734034364,0.3036649781188275,0.38976945244956773,0.4444444444444444,0.23883928571428573,0.16666666666666666,0.061232203480317986,0.4,Retention Offer,4,188,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C00190,1,2,0.01718389330597589,0.5801912471617592,0.19956772334293948,0.4444444444444444,0.05803571428571429,0.16666666666666666,0.05029900338522201,0.0,Retention Offer,4,189,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C00191,1,6,0.16670941266991535,0.498049733505431,0.2143371757925072,0.5555555555555556,0.15401785714285715,0.16666666666666666,0.24067679622274057,0.0,General Offer,3,190,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C00192,0,4,0.16106694024108742,0.440507812980968,0.29610951008645536,0.4814814814814814,0.17410714285714285,0.08333333333333333,0.6731208325921164,0.2,General Offer,3,191,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C00193,0,1,0.29289561426006666,0.5639843642864663,0.5230547550432276,0.18518518518518517,0.37500000000000006,0.16666666666666666,0.14755517210283725,0.2,Data Booster,0,192,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C00194,0,4,0.11259297255706589,0.4877862010759989,0.2662103746397695,0.5555555555555556,0.19419642857142858,0.16666666666666666,0.2544836197942673,0.0,General Offer,3,193,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C00195,1,0,0.03590664272890484,0.5345789785689267,0.3768011527377522,0.2962962962962963,0.14732142857142858,0.41666666666666663,0.16795124212510643,0.0,General Offer,3,194,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C00196,1,2,0.16517055655296226,0.4346280261879213,0.3061959654178675,0.40740740740740744,0.2566964285714286,0.25,0.22736514163992383,0.0,General Offer,3,195,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C00197,0,1,0.21287509617850728,0.7443540021527503,0.33969740634005763,0.4444444444444444,0.38392857142857145,0.25,0.2288819693787615,0.2,Data Booster,0,196,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C00198,0,3,0.2723775327006925,0.4263276488585268,0.23991354466858789,0.2222222222222222,0.35937500000000006,0.3333333333333333,0.45749624148266554,0.0,General Offer,3,197,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C00199,0,3,0.09233136701718388,0.3703049076892472,0.36059077809798273,0.6296296296296295,0.21205357142857142,0.3333333333333333,0.31935022442373134,0.2,General Offer,3,198,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C00200,0,2,0.20569376763272632,0.5595374057329481,0.2442363112391931,0.4814814814814814,0.35267857142857145,0.25,0.5167262260494031,0.0,Data Booster,0,199,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C00201,0,4,0.1587586560656578,0.5136148059603856,0.4005763688760807,0.2962962962962963,0.25892857142857145,0.16666666666666666,0.4560056223642263,0.4,Retention Offer,4,200,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C00202,1,1,0.091048986919723,0.3959122873439761,0.37175792507204614,0.2962962962962963,0.27008928571428575,0.16666666666666666,0.4501083728767262,0.2,General Offer,3,201,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C00203,1,6,0.05437291613234162,0.0723478737962212,0.4852305475504323,0.4444444444444444,0.16517857142857142,0.3333333333333333,0.3201785766490946,0.4,Retention Offer,4,202,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C00204,0,3,0.07745575788663758,0.6819574224838055,0.09438040345821325,0.2962962962962963,0.17410714285714285,0.16666666666666666,0.4467602013196838,0.6000000000000001,Retention Offer,4,203,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C00205,0,4,0.09489612721210566,0.6484816158148687,0.42687319884726227,0.37037037037037035,0.24553571428571427,0.41666666666666663,0.4718219929878216,0.0,General Offer,3,204,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C00206,1,6,0.03026417030007694,0.2299637945190079,0.2604466858789626,0.37037037037037035,0.12946428571428573,0.25,0.4549999204321502,0.6000000000000001,Retention Offer,4,205,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C00207,1,1,0.20774557578866373,0.4831612588915238,0.22154178674351585,0.2962962962962963,0.22098214285714285,0.25,0.04101147152832851,0.0,General Offer,3,206,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C00208,0,2,0.27032572454475506,0.2954733329501938,0.4538904899135447,0.40740740740740744,0.3727678571428572,0.25,0.35013944771670696,0.0,Device Upgrade Offer,1,207,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C00209,1,0,0.5075660425750191,0.5056669918289646,0.5025216138328531,0.2962962962962963,0.4933035714285715,0.25,0.18984638823637423,0.0,Data Booster,0,208,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C00210,1,5,0.05385996409335726,0.6231122657212462,0.56664265129683,0.5555555555555556,0.10937500000000001,0.16666666666666666,0.26433892352476185,0.2,General Offer,3,209,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C00211,1,2,0.15516799179276736,0.3739292898110038,0.4596541786743516,0.25925925925925924,0.2767857142857143,0.08333333333333333,0.8004699486796591,0.0,Device Upgrade Offer,1,210,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C00212,0,6,0.23852269812772503,0.5423144729865262,0.3411383285302594,0.5555555555555556,0.3727678571428572,0.3333333333333333,0.6379383412724938,0.0,Data Booster,0,211,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C00213,0,4,0.3441908181585021,0.1181613049664151,0.09510086455331411,0.3333333333333333,0.36830357142857145,0.25,0.3073672198729779,0.0,Device Upgrade Offer,1,212,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C00214,1,3,0.062323672736599126,0.227921889644872,0.5835734870317003,0.25925925925925924,0.17857142857142858,0.0,0.11642673765407449,0.0,General Offer,3,213,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C00215,0,1,0.21313157219799944,0.5801984903202568,0.4009365994236312,0.40740740740740744,0.2924107142857143,0.25,0.4603956640862354,0.0,Data Booster,0,214,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C00216,1,2,0.12285201333675301,0.2722053863531417,0.1934438040345821,0.3333333333333333,0.140625,0.3333333333333333,0.3186092355233678,0.0,General Offer,3,215,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C00217,1,3,0.024878173890741213,0.2346106875637121,0.39841498559077815,0.3333333333333333,0.12053571428571429,0.25,0.787762042636326,0.0,Top-up Promo,7,216,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
